Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_92_430,VPWR,li1,203.7800,263.8400,1.599956
FILLER_92_427,VPWR,li1,202.6300,263.8400,1.599956
FILLER_92_424,VPWR,li1,201.2500,263.8400,1.599957
FILLER_92_421,VPWR,li1,199.8700,263.8400,1.599957
FILLER_92_417,VPWR,li1,198.0300,263.8400,1.599957
FILLER_92_410,VPWR,li1,194.5800,263.8400,1.599959
FILLER_92_407,VPWR,li1,193.4300,263.8400,1.599959
FILLER_92_404,VPWR,li1,192.0500,263.8400,1.599960
FILLER_92_401,VPWR,li1,190.6700,263.8400,1.599960
FILLER_92_398,VPWR,li1,189.2900,263.8400,1.599961
FILLER_92_395,VPWR,li1,187.9100,263.8400,1.599961
FILLER_92_386,VPWR,li1,183.3100,263.8400,1.599963
FILLER_92_383,VPWR,li1,182.3900,263.8400,1.599963
FILLER_92_375,VPWR,li1,178.2500,263.8400,1.599964
FILLER_92_365,VPWR,li1,173.8800,263.8400,1.599966
FILLER_92_363,VPWR,li1,172.7300,263.8400,1.599965
FILLER_92_360,VPWR,li1,171.8100,263.8400,1.599965
FILLER_92_357,VPWR,li1,170.4300,263.8400,1.599963
FILLER_92_318,VPWR,li1,152.2600,263.8400,1.599948
FILLER_92_315,VPWR,li1,151.1100,263.8400,1.599946
FILLER_92_312,VPWR,li1,149.7300,263.8400,1.599946
FILLER_92_309,VPWR,li1,148.3500,263.8400,1.599944
FILLER_92_307,VPWR,li1,146.9700,263.8400,1.599944
FILLER_92_304,VPWR,li1,146.0500,263.8400,1.599942
FILLER_92_301,VPWR,li1,144.6700,263.8400,1.599941
FILLER_92_298,VPWR,li1,143.2900,263.8400,1.599941
FILLER_92_295,VPWR,li1,141.9100,263.8400,1.599938
FILLER_92_292,VPWR,li1,140.5300,263.8400,1.599938
FILLER_92_289,VPWR,li1,139.1500,263.8400,1.599936
FILLER_92_253,VPWR,li1,122.5900,263.8400,1.599928
FILLER_92_221,VPWR,li1,107.4100,263.8400,1.599924
FILLER_92_203,VPWR,li1,99.1300,263.8400,1.599923
FILLER_92_200,VPWR,li1,98.2100,263.8400,1.599923
FILLER_92_197,VPWR,li1,96.8300,263.8400,1.599923
FILLER_92_194,VPWR,li1,95.2200,263.8400,1.599923
FILLER_92_146,VPWR,li1,72.9100,263.8400,1.599930
FILLER_92_112,VPWR,li1,57.5000,263.8400,1.599941
FILLER_92_109,VPWR,li1,56.3500,263.8400,1.599941
FILLER_92_93,VPWR,li1,48.7600,263.8400,1.599947
FILLER_92_81,VPWR,li1,43.4700,263.8400,1.599953
FILLER_92_78,VPWR,li1,42.0900,263.8400,1.599953
FILLER_92_75,VPWR,li1,40.7100,263.8400,1.599956
FILLER_92_72,VPWR,li1,39.3300,263.8400,1.599956
FILLER_92_66,VPWR,li1,36.1100,263.8400,1.599960
FILLER_92_63,VPWR,li1,35.1900,263.8400,1.599960
FILLER_92_60,VPWR,li1,33.8100,263.8400,1.599962
FILLER_92_57,VPWR,li1,32.4300,263.8400,1.599962
FILLER_92_54,VPWR,li1,31.0500,263.8400,1.599964
FILLER_92_29,VPWR,li1,19.0900,263.8400,1.599973
FILLER_92_26,VPWR,li1,17.9400,263.8400,1.599973
FILLER_92_9,VPWR,li1,9.8900,263.8400,1.599973
FILLER_92_6,VPWR,li1,8.9700,263.8400,1.599973
FILLER_92_3,VPWR,li1,7.5900,263.8400,1.599973
FILLER_91_556,VPWR,li1,261.7400,258.4000,1.599891
FILLER_91_553,VPWR,li1,260.5900,258.4000,1.599891
FILLER_91_550,VPWR,li1,259.2100,258.4000,1.599891
FILLER_91_547,VPWR,li1,257.8300,258.4000,1.599891
FILLER_91_544,VPWR,li1,256.4500,258.4000,1.599891
FILLER_91_511,VPWR,li1,240.8100,258.4000,1.599892
FILLER_91_508,VPWR,li1,239.8900,258.4000,1.599892
FILLER_91_505,VPWR,li1,238.5100,258.4000,1.599892
FILLER_91_501,VPWR,li1,236.6700,258.4000,1.599892
FILLER_91_498,VPWR,li1,235.2900,258.4000,1.599893
FILLER_91_495,VPWR,li1,233.9100,258.4000,1.599893
FILLER_91_492,VPWR,li1,232.5300,258.4000,1.599893
FILLER_91_489,VPWR,li1,231.1500,258.4000,1.599893
FILLER_91_486,VPWR,li1,229.7700,258.4000,1.599893
FILLER_91_463,VPWR,li1,219.1900,258.4000,1.599896
FILLER_91_456,VPWR,li1,215.7400,258.4000,1.599897
FILLER_91_449,VPWR,li1,212.5200,258.4000,1.599899
FILLER_91_447,VPWR,li1,211.3700,258.4000,1.599899
FILLER_91_411,VPWR,li1,195.0400,258.4000,1.599908
FILLER_91_404,VPWR,li1,191.5900,258.4000,1.599910
FILLER_91_401,VPWR,li1,190.6700,258.4000,1.599912
FILLER_91_398,VPWR,li1,189.2900,258.4000,1.599912
FILLER_91_391,VPWR,li1,185.6100,258.4000,1.599916
FILLER_91_388,VPWR,li1,184.6900,258.4000,1.599916
FILLER_91_366,VPWR,li1,174.1100,258.4000,1.599921
FILLER_91_351,VPWR,li1,167.4400,258.4000,1.599909
FILLER_91_334,VPWR,li1,159.6200,258.4000,1.599891
FILLER_91_306,VPWR,li1,146.7400,258.4000,1.599864
FILLER_91_303,VPWR,li1,145.5900,258.4000,1.599859
FILLER_91_300,VPWR,li1,144.2100,258.4000,1.599859
FILLER_91_297,VPWR,li1,142.8300,258.4000,1.599853
FILLER_91_294,VPWR,li1,141.4500,258.4000,1.599853
FILLER_91_262,VPWR,li1,126.2700,258.4000,1.599825
FILLER_91_259,VPWR,li1,125.3500,258.4000,1.599821
FILLER_91_233,VPWR,li1,112.9300,258.4000,1.599810
FILLER_91_175,VPWR,li1,86.2500,258.4000,1.599806
FILLER_91_165,VPWR,li1,82.1100,258.4000,1.599808
FILLER_91_130,VPWR,li1,65.7800,258.4000,1.599822
FILLER_91_109,VPWR,li1,56.3500,258.4000,1.599834
FILLER_91_89,VPWR,li1,47.1500,258.4000,1.599846
FILLER_91_66,VPWR,li1,36.3400,258.4000,1.599868
FILLER_91_57,VPWR,li1,31.9700,258.4000,1.599880
FILLER_91_30,VPWR,li1,20.0100,258.4000,1.599906
FILLER_91_3,VPWR,li1,7.3600,258.4000,1.599902
FILLER_90_557,VPWR,li1,261.9700,258.4000,1.599891
FILLER_90_554,VPWR,li1,261.0500,258.4000,1.599891
FILLER_90_551,VPWR,li1,259.6700,258.4000,1.599891
FILLER_90_520,VPWR,li1,245.4100,258.4000,1.599891
FILLER_90_497,VPWR,li1,234.6000,258.4000,1.599893
FILLER_90_491,VPWR,li1,232.0700,258.4000,1.599893
FILLER_90_485,VPWR,li1,228.8500,258.4000,1.599894
FILLER_90_482,VPWR,li1,227.9300,258.4000,1.599894
FILLER_90_465,VPWR,li1,219.6500,258.4000,1.599896
FILLER_90_462,VPWR,li1,218.7300,258.4000,1.599896
FILLER_90_455,VPWR,li1,215.2800,258.4000,1.599898
FILLER_90_421,VPWR,li1,199.6400,258.4000,1.599906
FILLER_90_417,VPWR,li1,198.0300,258.4000,1.599906
FILLER_90_394,VPWR,li1,186.9900,258.4000,1.599914
FILLER_90_391,VPWR,li1,186.0700,258.4000,1.599916
FILLER_90_388,VPWR,li1,184.6900,258.4000,1.599916
FILLER_90_382,VPWR,li1,181.4700,258.4000,1.599919
FILLER_90_362,VPWR,li1,172.5000,258.4000,1.599921
FILLER_90_359,VPWR,li1,171.3500,258.4000,1.599915
FILLER_90_356,VPWR,li1,169.9700,258.4000,1.599915
FILLER_90_353,VPWR,li1,168.5900,258.4000,1.599909
FILLER_90_350,VPWR,li1,167.2100,258.4000,1.599909
FILLER_90_347,VPWR,li1,165.8300,258.4000,1.599903
FILLER_90_344,VPWR,li1,164.4500,258.4000,1.599903
FILLER_90_323,VPWR,li1,154.3300,258.4000,1.599879
FILLER_90_320,VPWR,li1,153.4100,258.4000,1.599879
FILLER_90_317,VPWR,li1,152.0300,258.4000,1.599874
FILLER_90_294,VPWR,li1,140.9900,258.4000,1.599850
FILLER_90_291,VPWR,li1,140.0700,258.4000,1.599850
FILLER_90_224,VPWR,li1,109.2500,258.4000,1.599808
FILLER_90_200,VPWR,li1,97.9800,258.4000,1.599804
FILLER_90_197,VPWR,li1,96.8300,258.4000,1.599804
FILLER_90_194,VPWR,li1,95.2200,258.4000,1.599804
FILLER_90_168,VPWR,li1,83.0300,258.4000,1.599808
FILLER_90_165,VPWR,li1,82.1100,258.4000,1.599808
FILLER_90_130,VPWR,li1,66.0100,258.4000,1.599822
FILLER_90_82,VPWR,li1,43.7000,258.4000,1.599854
FILLER_90_64,VPWR,li1,35.1900,258.4000,1.599873
FILLER_90_38,VPWR,li1,23.2300,258.4000,1.599908
FILLER_90_35,VPWR,li1,22.3100,258.4000,1.599908
FILLER_90_26,VPWR,li1,17.9400,258.4000,1.599905
FILLER_90_6,VPWR,li1,8.9700,258.4000,1.599902
FILLER_90_3,VPWR,li1,7.5900,258.4000,1.599902
FILLER_89_555,VPWR,li1,261.5100,252.9600,1.599919
FILLER_89_552,VPWR,li1,260.1300,252.9600,1.599919
FILLER_89_511,VPWR,li1,241.0400,252.9600,1.599919
FILLER_89_508,VPWR,li1,239.8900,252.9600,1.599920
FILLER_89_505,VPWR,li1,238.5100,252.9600,1.599920
FILLER_89_503,VPWR,li1,237.1300,252.9600,1.599920
FILLER_89_500,VPWR,li1,236.2100,252.9600,1.599920
FILLER_89_497,VPWR,li1,234.8300,252.9600,1.599920
FILLER_89_483,VPWR,li1,227.9300,252.9600,1.599921
FILLER_89_480,VPWR,li1,227.0100,252.9600,1.599921
FILLER_89_477,VPWR,li1,225.6300,252.9600,1.599921
FILLER_89_474,VPWR,li1,224.2500,252.9600,1.599921
FILLER_89_455,VPWR,li1,215.5100,252.9600,1.599923
FILLER_89_452,VPWR,li1,214.1300,252.9600,1.599923
FILLER_89_449,VPWR,li1,212.7500,252.9600,1.599923
FILLER_89_447,VPWR,li1,211.3700,252.9600,1.599923
FILLER_89_425,VPWR,li1,201.4800,252.9600,1.599926
FILLER_89_416,VPWR,li1,197.3400,252.9600,1.599927
FILLER_89_413,VPWR,li1,196.1900,252.9600,1.599928
FILLER_89_410,VPWR,li1,194.8100,252.9600,1.599928
FILLER_89_407,VPWR,li1,193.4300,252.9600,1.599929
FILLER_89_390,VPWR,li1,185.3800,252.9600,1.599932
FILLER_89_387,VPWR,li1,184.2300,252.9600,1.599932
FILLER_89_377,VPWR,li1,179.1700,252.9600,1.599935
FILLER_89_374,VPWR,li1,178.2500,252.9600,1.599935
FILLER_89_353,VPWR,li1,168.3600,252.9600,1.599922
FILLER_89_350,VPWR,li1,167.2100,252.9600,1.599916
FILLER_89_327,VPWR,li1,156.4000,252.9600,1.599895
FILLER_89_324,VPWR,li1,155.2500,252.9600,1.599895
FILLER_89_321,VPWR,li1,153.8700,252.9600,1.599891
FILLER_89_318,VPWR,li1,152.4900,252.9600,1.599886
FILLER_89_315,VPWR,li1,151.1100,252.9600,1.599886
FILLER_89_293,VPWR,li1,140.9900,252.9600,1.599866
FILLER_89_290,VPWR,li1,139.6100,252.9600,1.599860
FILLER_89_287,VPWR,li1,138.2300,252.9600,1.599860
FILLER_89_284,VPWR,li1,136.8500,252.9600,1.599855
FILLER_89_281,VPWR,li1,135.4700,252.9600,1.599855
FILLER_89_262,VPWR,li1,126.5000,252.9600,1.599847
FILLER_89_259,VPWR,li1,125.3500,252.9600,1.599845
FILLER_89_225,VPWR,li1,109.2500,252.9600,1.599837
FILLER_89_223,VPWR,li1,108.3300,252.9600,1.599836
FILLER_89_220,VPWR,li1,107.4100,252.9600,1.599836
FILLER_89_210,VPWR,li1,102.5800,252.9600,1.599834
FILLER_89_207,VPWR,li1,101.4300,252.9600,1.599834
FILLER_89_189,VPWR,li1,92.6900,252.9600,1.599838
FILLER_89_178,VPWR,li1,88.0900,252.9600,1.599842
FILLER_89_175,VPWR,li1,86.7100,252.9600,1.599844
FILLER_89_172,VPWR,li1,85.3300,252.9600,1.599845
FILLER_89_169,VPWR,li1,83.9500,252.9600,1.599845
FILLER_89_165,VPWR,li1,82.1100,252.9600,1.599847
FILLER_89_122,VPWR,li1,61.8700,252.9600,1.599865
FILLER_89_119,VPWR,li1,60.9500,252.9600,1.599865
FILLER_89_116,VPWR,li1,59.5700,252.9600,1.599868
FILLER_89_113,VPWR,li1,58.1900,252.9600,1.599869
FILLER_89_111,VPWR,li1,56.8100,252.9600,1.599869
FILLER_89_102,VPWR,li1,52.6700,252.9600,1.599874
FILLER_89_92,VPWR,li1,48.5300,252.9600,1.599878
FILLER_89_83,VPWR,li1,43.9300,252.9600,1.599883
FILLER_89_80,VPWR,li1,43.0100,252.9600,1.599883
FILLER_89_60,VPWR,li1,33.8100,252.9600,1.599895
FILLER_89_57,VPWR,li1,32.4300,252.9600,1.599895
FILLER_89_55,VPWR,li1,31.0500,252.9600,1.599898
FILLER_89_30,VPWR,li1,20.0100,252.9600,1.599921
FILLER_89_27,VPWR,li1,18.6300,252.9600,1.599921
FILLER_89_3,VPWR,li1,7.1300,252.9600,1.599918
FILLER_88_556,VPWR,li1,261.7400,252.9600,1.599919
FILLER_88_553,VPWR,li1,260.5900,252.9600,1.599919
FILLER_88_550,VPWR,li1,259.2100,252.9600,1.599919
FILLER_88_547,VPWR,li1,257.8300,252.9600,1.599919
FILLER_88_544,VPWR,li1,256.4500,252.9600,1.599919
FILLER_88_533,VPWR,li1,251.1600,252.9600,1.599919
FILLER_88_530,VPWR,li1,249.7800,252.9600,1.599919
FILLER_88_509,VPWR,li1,240.3500,252.9600,1.599919
FILLER_88_506,VPWR,li1,238.9700,252.9600,1.599920
FILLER_88_503,VPWR,li1,237.5900,252.9600,1.599920
FILLER_88_497,VPWR,li1,234.3700,252.9600,1.599920
FILLER_88_494,VPWR,li1,233.4500,252.9600,1.599920
FILLER_88_491,VPWR,li1,232.0700,252.9600,1.599920
FILLER_88_488,VPWR,li1,230.6900,252.9600,1.599920
FILLER_88_485,VPWR,li1,229.3100,252.9600,1.599921
FILLER_88_482,VPWR,li1,227.9300,252.9600,1.599921
FILLER_88_467,VPWR,li1,221.0300,252.9600,1.599921
FILLER_88_457,VPWR,li1,216.4300,252.9600,1.599923
FILLER_88_454,VPWR,li1,215.0500,252.9600,1.599923
FILLER_88_451,VPWR,li1,213.6700,252.9600,1.599923
FILLER_88_448,VPWR,li1,212.2900,252.9600,1.599923
FILLER_88_445,VPWR,li1,210.9100,252.9600,1.599923
FILLER_88_442,VPWR,li1,209.5300,252.9600,1.599924
FILLER_88_439,VPWR,li1,208.1500,252.9600,1.599924
FILLER_88_431,VPWR,li1,204.0100,252.9600,1.599925
FILLER_88_428,VPWR,li1,203.0900,252.9600,1.599925
FILLER_88_410,VPWR,li1,194.8100,252.9600,1.599928
FILLER_88_399,VPWR,li1,189.2900,252.9600,1.599931
FILLER_88_396,VPWR,li1,188.3700,252.9600,1.599931
FILLER_88_393,VPWR,li1,186.9900,252.9600,1.599932
FILLER_88_390,VPWR,li1,185.6100,252.9600,1.599932
FILLER_88_387,VPWR,li1,184.2300,252.9600,1.599932
FILLER_88_384,VPWR,li1,182.8500,252.9600,1.599934
FILLER_88_371,VPWR,li1,176.8700,252.9600,1.599937
FILLER_88_368,VPWR,li1,175.4900,252.9600,1.599937
FILLER_88_365,VPWR,li1,174.1100,252.9600,1.599932
FILLER_88_356,VPWR,li1,169.9700,252.9600,1.599922
FILLER_88_353,VPWR,li1,168.5900,252.9600,1.599922
FILLER_88_350,VPWR,li1,167.2100,252.9600,1.599916
FILLER_88_347,VPWR,li1,165.8300,252.9600,1.599916
FILLER_88_344,VPWR,li1,164.4500,252.9600,1.599911
FILLER_88_341,VPWR,li1,163.0700,252.9600,1.599911
FILLER_88_338,VPWR,li1,161.6900,252.9600,1.599905
FILLER_88_335,VPWR,li1,160.3100,252.9600,1.599905
FILLER_88_332,VPWR,li1,158.9300,252.9600,1.599899
FILLER_88_329,VPWR,li1,157.5500,252.9600,1.599899
FILLER_88_326,VPWR,li1,156.1700,252.9600,1.599895
FILLER_88_323,VPWR,li1,154.7900,252.9600,1.599891
FILLER_88_320,VPWR,li1,153.4100,252.9600,1.599891
FILLER_88_317,VPWR,li1,152.0300,252.9600,1.599886
FILLER_88_314,VPWR,li1,150.6500,252.9600,1.599882
FILLER_88_305,VPWR,li1,146.5100,252.9600,1.599874
FILLER_88_302,VPWR,li1,145.1300,252.9600,1.599874
FILLER_88_299,VPWR,li1,143.7500,252.9600,1.599870
FILLER_88_296,VPWR,li1,142.3700,252.9600,1.599866
FILLER_88_293,VPWR,li1,140.9900,252.9600,1.599866
FILLER_88_290,VPWR,li1,139.6100,252.9600,1.599860
FILLER_88_278,VPWR,li1,133.6300,252.9600,1.599853
FILLER_88_272,VPWR,li1,130.8700,252.9600,1.599851
FILLER_88_269,VPWR,li1,129.9500,252.9600,1.599848
FILLER_88_266,VPWR,li1,128.5700,252.9600,1.599848
FILLER_88_263,VPWR,li1,127.1900,252.9600,1.599847
FILLER_88_253,VPWR,li1,122.3600,252.9600,1.599842
FILLER_88_251,VPWR,li1,121.2100,252.9600,1.599842
FILLER_88_227,VPWR,li1,110.4000,252.9600,1.599837
FILLER_88_224,VPWR,li1,109.2500,252.9600,1.599837
FILLER_88_212,VPWR,li1,103.5000,252.9600,1.599835
FILLER_88_209,VPWR,li1,102.3500,252.9600,1.599834
FILLER_88_206,VPWR,li1,100.9700,252.9600,1.599834
FILLER_88_203,VPWR,li1,99.5900,252.9600,1.599834
FILLER_88_200,VPWR,li1,98.2100,252.9600,1.599834
FILLER_88_197,VPWR,li1,96.8300,252.9600,1.599836
FILLER_88_194,VPWR,li1,95.2200,252.9600,1.599836
FILLER_88_191,VPWR,li1,94.0700,252.9600,1.599838
FILLER_88_188,VPWR,li1,92.6900,252.9600,1.599838
FILLER_88_185,VPWR,li1,91.3100,252.9600,1.599840
FILLER_88_182,VPWR,li1,89.9300,252.9600,1.599840
FILLER_88_179,VPWR,li1,88.5500,252.9600,1.599842
FILLER_88_176,VPWR,li1,87.1700,252.9600,1.599844
FILLER_88_173,VPWR,li1,85.7900,252.9600,1.599844
FILLER_88_170,VPWR,li1,84.4100,252.9600,1.599845
FILLER_88_167,VPWR,li1,83.0300,252.9600,1.599847
FILLER_88_164,VPWR,li1,81.6500,252.9600,1.599847
FILLER_88_161,VPWR,li1,80.2700,252.9600,1.599849
FILLER_88_158,VPWR,li1,78.8900,252.9600,1.599849
FILLER_88_141,VPWR,li1,71.0700,252.9600,1.599856
FILLER_88_129,VPWR,li1,65.0900,252.9600,1.599861
FILLER_88_126,VPWR,li1,64.1700,252.9600,1.599863
FILLER_88_123,VPWR,li1,62.7900,252.9600,1.599863
FILLER_88_120,VPWR,li1,61.4100,252.9600,1.599865
FILLER_88_117,VPWR,li1,60.0300,252.9600,1.599868
FILLER_88_114,VPWR,li1,58.6500,252.9600,1.599868
FILLER_88_111,VPWR,li1,57.2700,252.9600,1.599869
FILLER_88_102,VPWR,li1,52.9000,252.9600,1.599874
FILLER_88_83,VPWR,li1,43.9300,252.9600,1.599883
FILLER_88_80,VPWR,li1,43.0100,252.9600,1.599883
FILLER_88_77,VPWR,li1,41.6300,252.9600,1.599886
FILLER_88_74,VPWR,li1,40.2500,252.9600,1.599886
FILLER_88_71,VPWR,li1,38.8700,252.9600,1.599889
FILLER_88_68,VPWR,li1,37.4900,252.9600,1.599889
FILLER_88_58,VPWR,li1,32.6600,252.9600,1.599895
FILLER_88_55,VPWR,li1,31.5100,252.9600,1.599898
FILLER_88_52,VPWR,li1,30.1300,252.9600,1.599898
FILLER_88_32,VPWR,li1,20.4700,252.9600,1.599921
FILLER_88_29,VPWR,li1,19.5500,252.9600,1.599921
FILLER_88_25,VPWR,li1,17.7100,252.9600,1.599920
FILLER_88_22,VPWR,li1,16.3300,252.9600,1.599920
FILLER_88_15,VPWR,li1,12.6500,252.9600,1.599918
FILLER_88_12,VPWR,li1,11.7300,252.9600,1.599918
FILLER_88_9,VPWR,li1,10.3500,252.9600,1.599918
